block_code,latitude,longitude,Skill_Score
Z42B042,25.262494,51.549374,2.22
Z42B039,25.261098,51.548509,2.24
Z42B041,25.262519,51.548419,2.17
Z42B037,25.260584,51.546831,2.23
Z42B051,25.264625,51.552227,2.17
Z28B003,25.284582,51.553043,2.1
Z28B004,25.285203,51.556641,2.12
Z28B005,25.285381,51.559323,2.3
Z05B018,25.280737,51.532076,2.37
Z71B227,25.411466,51.413522,2.22
Z55B040,25.254203,51.472159,2.5
Z51B086,25.330532,51.443673,2.19
Z51B085,25.329295,51.446145,2.2
Z53B204,25.297031,51.375165,2.21
Z37B010,25.305385,51.490417,2.2
Z39B069,25.270858,51.501533,2.19
Z31B002,25.347987,51.476008,2.2
Z31B023,25.340668,51.472688,2.18
Z42B010,25.262109,51.5432,2.29
Z47B026,25.236168,51.570861,2.15
Z47B005,25.239919,51.567845,2.19
Z47B003,25.241016,51.570336,2.26
Z47B002,25.242542,51.567879,2.22
Z47B011,25.239038,51.558566,2.17
Z47B013,25.239621,51.555869,2.18
Z47B008,25.241391,51.563407,2.18
Z45B001,25.261866,51.557226,2.16
Z45B002,25.259815,51.555358,2.17
Z45B003,25.257566,51.552152,2.15
Z55B211,25.265662,51.427335,2.2
Z55B216,25.263765,51.412421,2.19
Z55B217,25.263103,51.409668,2.25
Z55B225,25.256833,51.407558,2.22
Z57B019,25.208562,51.424133,2.19
Z57B017,25.211749,51.426022,2.28
Z05B021,25.280832,51.533059,2.24
Z57B016,25.213731,51.429409,2.24
Z73B042,25.686377,51.112103,2.26
Z53B206,25.327715,51.321203,2.27
Z55B042,25.250617,51.473402,2.22
Z54B096,25.263522,51.456886,2.22
Z54B098,25.266954,51.458406,2.24
Z54B040,25.284494,51.448311,2.18
Z54B083,25.269988,51.444829,2.19
Z54B014,25.290159,51.45055,2.19
Z56B116,25.219796,51.445527,2.8
Z55B015,25.267032,51.494153,2.22
Z37B077,25.293435,51.502383,2.23
Z49B001,25.269672,51.602759,2.25
Z51B091,25.335334,51.441271,2.18
Z51B101,25.33943,51.442862,2.19
Z57B110,25.173746,51.42011,2.19
Z51B030,25.346117,51.448386,2.2
Z51B020,25.356583,51.447784,2.19
Z51B129,25.338106,51.425325,2.2
Z51B185,25.334207,51.370611,2.21
Z51B233,25.359675,51.387587,2.15
Z51B001,25.362784,51.434127,2.18
Z51B155,25.311322,51.408557,2.23
Z51B098,25.340292,51.43663,2.22
Z51B092,25.335295,51.439184,2.24
Z51B081,25.333269,51.432764,2.22
Z51B136,25.327415,51.421739,2.19
Z66B021,25.344484,51.507847,2.19
Z66B022,25.348719,51.511125,2.2
Z66B020,25.349468,51.505527,2.22
Z66B027,25.35003,51.516636,2.22
Z32B026,25.322452,51.472458,2.27
Z33B030,25.324134,51.499903,2.21
Z33B018,25.325839,51.487871,2.25
Z37B009,25.305589,51.489061,2.13
Z46B037,25.232134,51.532306,2.31
Z46B009,25.23145,51.537082,2.18
Z46B021,25.228986,51.540695,2.19
Z40B009,25.265323,51.507745,2.18
Z40B014,25.263517,51.502863,2.13
Z40B036,25.266132,51.513396,2.23
Z40B037,25.266104,51.515919,2.22
Z04B049,25.280671,51.529889,2.36
Z04B052,25.28058,51.5306,2.11
Z57B114,25.170339,51.423801,2.2
Z56B199,25.212907,51.486883,2.18
Z56B192,25.215888,51.473482,2.19
Z56B184,25.205489,51.476561,2.23
Z56B190,25.213309,51.479021,2.18
Z57B087,25.193623,51.452663,2.28
Z57B086,25.195545,51.451259,2.2
Z57B085,25.193865,51.448279,2.21
Z73B032,25.6255,51.085468,2.29
Z47B010,25.238526,51.56063,2.18
Z47B014,25.239021,51.552852,2.27
Z47B018,25.234141,51.555628,2.2
Z47B021,25.234185,51.560073,2.28
Z47B031,25.231656,51.568399,2.17
Z47B033,25.232544,51.566311,2.2
Z47B035,25.230001,51.56471,2.24
Z47B036,25.229163,51.562464,2.16
Z47B038,25.230283,51.559412,2.25
Z51B156,25.311484,51.404156,2.18
Z33B017,25.327967,51.48752,2.21
Z33B009,25.334116,51.487707,2.2
Z33B014,25.329904,51.484498,2.18
Z33B019,25.326065,51.490394,2.17
Z33B036,25.323988,51.491294,2.21
Z33B031,25.322263,51.496896,2.22
Z33B028,25.325168,51.494674,2.2
Z33B016,25.327027,51.485662,2.21
Z33B034,25.320462,51.494015,2.5
Z33B011,25.334337,51.483253,2.17
Z33B010,25.334387,51.485425,2.19
Z40B011,25.264757,51.505461,2.23
Z40B008,25.266639,51.510556,2.16
Z41B038,25.25618,51.529008,2.21
Z73B009,25.674912,51.183416,2.19
Z55B149,25.231964,51.437919,2.21
Z55B153,25.23143,51.440665,2.17
Z56B131,25.231935,51.468346,2.2
Z56B126,25.229802,51.464993,2.29
Z56B125,25.228416,51.463259,2.2
Z62B001,25.316729,51.512277,2.23
Z41B036,25.255319,51.525009,2.15
Z32B066,25.323578,51.477925,2.18
Z26B012,25.272476,51.542406,2.24
Z25B094,25.264347,51.533627,2.24
Z53B159,25.265235,51.386044,2.25
Z51B162,25.313816,51.399874,2.21
Z51B154,25.314118,51.409629,2.2
Z51B152,25.314864,51.414913,2.22
Z51B157,25.315547,51.40641,2.15
Z51B164,25.312341,51.393588,2.25
Z51B153,25.316516,51.411279,2.18
Z51B107,25.34521,51.442157,2.28
Z51B031,25.34304,51.451182,2.22
Z51B209,25.343525,51.391603,2.14
Z51B028,25.34966,51.447925,2.16
Z05B017,25.281454,51.532416,2.19
Z34B060,25.311578,51.477509,2.17
Z34B061,25.313276,51.480142,2.24
Z34B064,25.313552,51.482837,2.18
Z34B065,25.313725,51.485699,2.2
Z34B053,25.314304,51.473236,2.18
Z34B039,25.314899,51.477651,2.19
Z34B043,25.316081,51.475387,2.17
Z34B042,25.316359,51.476392,2.24
Z34B041,25.316641,51.477433,2.24
Z34B038,25.316079,51.478607,2.19
Z34B044,25.317045,51.475082,2.18
Z34B045,25.317321,51.476081,2.2
Z35B023,25.309219,51.488322,2.26
Z55B172,25.235213,51.417207,2.18
Z56B003,25.250101,51.492645,2.21
Z56B002,25.251056,51.490027,2.16
Z37B044,25.302901,51.495123,2.19
Z37B029,25.302677,51.499644,2.19
Z37B030,25.302353,51.498473,2.28
Z37B042,25.301837,51.496786,2.2
Z65B015,25.327107,51.514895,2.21
Z54B104,25.269213,51.463984,2.18
Z54B105,25.266741,51.465163,2.19
Z54B107,25.270383,51.467678,2.21
Z54B019,25.293534,51.446542,2.2
Z54B106,25.268088,51.468892,2.1
Z54B109,25.271724,51.472133,2.19
Z55B143,25.234411,51.437363,2.16
Z63B012,25.324711,51.523524,2.29
Z42B023,25.25588,51.540662,2.2
Z42B031,25.257781,51.545888,2.21
Z27B077,25.275484,51.544144,2.14
Z27B079,25.275738,51.545521,2.16
Z27B082,25.27613,51.546394,2.24
Z27B093,25.275469,51.550164,2.18
Z27B063,25.276035,51.543463,2.16
Z27B083,25.276943,51.547038,2.16
Z27B081,25.275767,51.546756,2.2
Z27B078,25.276265,51.545502,2.13
Z27B096,25.275782,51.547618,2.34
Z27B017,25.281275,51.546593,2.12
Z35B019,25.310711,51.492992,2.18
Z35B013,25.312036,51.491952,2.23
Z32B027,25.322847,51.471947,2.32
Z32B028,25.323522,51.471735,2.28
Z32B031,25.327099,51.471626,2.16
Z32B032,25.325532,51.471049,2.19
Z35B021,25.30969,51.491568,2.15
Z32B036,25.324563,51.469174,2.21
Z32B018,25.32994,51.473399,2.19
Z32B010,25.32822,51.470171,2.21
Z65B010,25.33381,51.508361,2.22
Z65B011,25.330443,51.507915,2.17
Z65B007,25.33165,51.515322,2.14
Z65B008,25.332407,51.512761,2.24
Z57B119,25.169554,51.429573,2.15
Z57B120,25.17174,51.428023,2.22
Z57B109,25.176243,51.417058,2.23
Z57B108,25.176789,51.419549,2.23
Z71B101,25.481101,51.374824,2.28
Z63B023,25.32164,51.517313,2.22
Z57B115,25.168641,51.425007,2.29
Z28B007,25.286773,51.562348,2.44
Z32B009,25.329245,51.469888,2.24
Z32B006,25.328844,51.467759,2.19
Z32B061,25.324987,51.479477,2.18
Z32B017,25.331331,51.471867,2.21
Z33B023,25.327173,51.49227,2.22
Z33B025,25.3302,51.492753,2.16
Z33B001,25.326876,51.501023,2.15
Z33B003,25.328746,51.497375,2.23
Z34B046,25.317606,51.477113,2.24
Z34B051,25.315706,51.473532,2.26
Z34B049,25.317995,51.474782,2.23
Z34B048,25.318268,51.475773,2.22
Z34B033,25.316631,51.48109,2.16
Z34B037,25.318337,51.478131,2.18
Z34B040,25.314886,51.476019,2.15
Z72B026,25.498068,51.198258,2.25
Z72B046,25.468399,50.958343,2.19
Z56B111,25.218493,51.437654,2.19
Z53B155,25.265452,51.391001,2.1
Z53B127,25.265497,51.403735,2.29
Z54B039,25.282689,51.445998,2.21
Z54B051,25.282575,51.478709,2.07
Z90B033,25.156086,51.613092,2.15
Z90B035,25.154727,51.605384,2.29
Z57B054,25.195884,51.433146,2.17
Z53B154,25.266899,51.395707,2.21
Z53B152,25.268043,51.399919,2.2
Z53B153,25.265239,51.399915,2.12
Z53B156,25.268254,51.391005,2.23
Z32B003,25.331231,51.465798,2.18
Z32B008,25.330526,51.469142,2.21
Z32B052,25.331504,51.481042,2.2
Z32B002,25.332336,51.468582,2.15
Z32B041,25.333196,51.476132,2.21
Z32B042,25.333454,51.474982,2.19
Z27B059,25.277898,51.543482,2.24
Z27B064,25.277342,51.542422,2.27
Z27B055,25.277858,51.545241,2.27
Z27B047,25.278282,51.550296,2.27
Z27B057,25.277362,51.544593,2.23
Z27B049,25.278176,51.549511,2.17
Z34B071,25.310131,51.485085,2.14
Z34B073,25.310116,51.482381,2.29
Z34B075,25.308144,51.482621,2.2
Z34B079,25.309612,51.477089,2.21
Z34B080,25.310063,51.475252,2.2
Z34B069,25.307938,51.485303,2.27
Z34B082,25.307992,51.475632,2.18
Z35B024,25.308127,51.489732,2.25
Z32B044,25.332392,51.473816,2.21
Z32B004,25.330508,51.467315,2.27
Z32B021,25.325401,51.473458,2.23
Z56B092,25.227087,51.451959,2.19
Z37B038,25.299357,51.498859,2.22
Z37B068,25.298327,51.489597,2.21
Z35B014,25.312376,51.49359,2.17
Z35B012,25.313479,51.491289,2.13
Z35B016,25.314158,51.49303,2.17
Z39B039,25.273914,51.497533,2.29
Z39B049,25.274659,51.499362,2.14
Z56B100,25.224847,51.436912,2.2
Z56B109,25.221208,51.443512,2.19
Z56B106,25.223224,51.442246,2.2
Z42B027,25.25749,51.542833,2.15
Z27B048,25.278708,51.550291,2.24
Z32B034,25.326296,51.470537,2.25
Z27B099,25.271804,51.547545,2.25
Z27B092,25.275082,51.551246,2.22
Z27B090,25.27561,51.552027,2.29
Z28B020,25.279315,51.561932,2.22
Z28B016,25.280775,51.563094,2.22
Z28B015,25.280999,51.565056,2.32
Z28B019,25.280891,51.559897,2.17
Z28B017,25.281551,51.562226,2.25
Z27B061,25.27703,51.544001,2.31
Z27B087,25.277259,51.551065,2.18
Z27B084,25.277268,51.548296,2.19
Z27B056,25.277026,51.545592,2.4
Z27B085,25.277351,51.549362,2.29
Z27B065,25.277181,51.541159,2.29
Z27B086,25.277568,51.551057,2.22
Z27B060,25.277466,51.543742,2.12
Z27B046,25.277888,51.55034,2.26
Z27B045,25.277977,51.551536,2.1
Z27B051,25.277556,51.546864,2.28
Z51B161,25.316795,51.401366,2.21
Z51B166,25.317534,51.396205,2.21
Z51B158,25.317748,51.407204,2.17
Z51B159,25.316508,51.403975,2.17
Z32B033,25.323711,51.470582,2.3
Z32B063,25.327032,51.477108,2.19
Z32B035,25.325817,51.468455,2.13
Z39B033,25.275457,51.491563,2.32
Z39B041,25.275256,51.495761,2.2
Z39B055,25.275339,51.503189,2.18
Z39B051,25.274812,51.501207,2.14
Z39B047,25.276008,51.4984,2.06
Z39B054,25.276537,51.502719,2.0
Z48B009,25.268857,51.554367,2.27
Z48B007,25.268278,51.551541,2.19
Z39B063,25.275992,51.50782,2.24
Z40B066,25.255591,51.516002,2.22
Z40B063,25.258919,51.513718,2.19
Z40B061,25.257308,51.518131,2.26
Z37B032,25.301546,51.499796,2.21
Z44B032,25.244844,51.525181,2.19
Z44B039,25.23994,51.536664,2.21
Z38B001,25.290391,51.505408,2.21
Z57B028,25.196334,51.41956,2.2
Z57B030,25.200848,51.422455,2.24
Z57B024,25.204003,51.414351,2.18
Z57B021,25.205898,51.422827,2.2
Z55B076,25.257671,51.456487,2.17
Z55B071,25.259514,51.461093,2.17
Z55B073,25.260019,51.458229,2.22
Z56B159,25.2159,51.45585,2.2
Z73B035,25.628375,51.08123,2.14
Z56B123,25.222762,51.462764,2.2
Z56B129,25.223233,51.466736,2.18
Z51B168,25.320477,51.395093,2.19
Z51B074,25.321555,51.458225,2.21
Z51B076,25.321599,51.450254,2.22
Z05B007,25.282226,51.533891,2.13
Z05B002,25.284035,51.532617,2.22
Z05B004,25.284272,51.534484,2.17
Z05B003,25.283912,51.533499,2.21
Z51B160,25.319168,51.401391,2.2
Z51B167,25.320102,51.398086,2.18
Z48B003,25.282453,51.552628,2.2
Z48B010,25.267618,51.555233,2.35
Z48B008,25.267179,51.552708,2.14
Z32B043,25.333793,51.473369,2.18
Z32B040,25.333437,51.477387,2.24
Z32B054,25.328481,51.480042,2.24
Z32B056,25.327469,51.483169,2.23
Z55B220,25.258852,51.414288,2.2
Z55B023,25.262209,51.490066,2.25
Z55B029,25.260999,51.486182,2.17
Z55B025,25.261265,51.488668,2.23
Z55B026,25.262416,51.487936,2.2
Z38B005,25.288998,51.505804,2.35
Z39B030,25.276083,51.49405,2.09
Z39B034,25.27477,51.491985,2.29
Z39B038,25.274208,51.494719,2.23
Z39B040,25.274793,51.497176,2.23
Z39B044,25.276093,51.497314,2.22
Z40B050,25.262499,51.517219,2.2
Z40B056,25.260541,51.522901,2.23
Z39B089,25.267215,51.49619,2.16
Z39B096,25.269917,51.498717,2.25
Z39B073,25.268955,51.50201,2.24
Z39B092,25.27006,51.496469,2.2
Z57B052,25.199823,51.430342,2.27
Z57B084,25.192163,51.449575,2.24
Z57B083,25.190418,51.446057,2.21
Z57B053,25.197812,51.431773,2.23
Z57B072,25.196039,51.446738,2.21
Z57B075,25.194059,51.443361,2.15
Z57B112,25.168171,51.422,2.18
Z54B009,25.291644,51.457355,2.19
Z54B011,25.287967,51.453057,2.0
Z39B058,25.276967,51.504913,2.14
Z39B059,25.277345,51.506555,2.2
Z39B032,25.275572,51.492986,2.22
Z33B022,25.328542,51.490557,2.26
Z33B015,25.329925,51.487104,2.2
Z33B002,25.329475,51.500937,2.18
Z39B057,25.275989,51.504171,2.15
Z33B004,25.33217,51.497599,2.0
Z33B006,25.333275,51.492509,2.2
Z33B038,25.323289,51.488087,2.25
Z54B119,25.277731,51.482032,2.15
Z57B122,25.172289,51.431121,2.22
Z57B111,25.174098,51.424679,2.18
Z57B118,25.167191,51.429961,2.22
Z57B121,25.173451,51.426805,2.13
Z57B113,25.171671,51.422854,2.11
Z57B128,25.17511,51.438105,2.2
Z57B168,25.164214,51.439024,2.19
Z65B012,25.328976,51.509275,2.09
Z65B014,25.327263,51.512147,2.17
Z07B014,25.286966,51.539456,2.25
Z38B055,25.281423,51.497367,2.23
Z41B019,25.260771,51.532222,2.2
Z41B029,25.257256,51.531644,2.2
Z42B054,25.263038,51.55449,2.17
Z38B044,25.28321,51.499351,2.0
Z38B048,25.28327,51.502137,2.25
Z38B042,25.283171,51.497547,2.21
Z40B005,25.267795,51.508935,2.17
Z40B006,25.269221,51.511472,2.22
Z40B002,25.270663,51.509565,2.27
Z40B001,25.271383,51.510787,2.21
Z54B002,25.293404,51.463199,2.75
Z54B003,25.290055,51.463383,2.19
Z28B014,25.282018,51.565455,2.22
Z40B029,25.256994,51.51022,2.19
Z40B048,25.262222,51.516555,2.21
Z90B051,25.085778,51.603976,2.23
Z33B037,25.320093,51.492379,2.2
Z33B039,25.321927,51.488139,2.15
Z34B024,25.31863,51.485121,2.21
Z34B025,25.316954,51.485283,2.12
Z34B027,25.316772,51.48411,2.25
Z34B028,25.316761,51.483655,2.18
Z33B035,25.321824,51.492448,2.24
Z34B032,25.31656,51.48155,2.13
Z39B019,25.277585,51.488693,2.22
Z37B022,25.30538,51.496469,2.14
Z44B031,25.242995,51.527718,2.24
Z44B027,25.245002,51.531226,2.18
Z44B019,25.244968,51.540243,2.21
Z44B022,25.247139,51.534689,2.26
Z44B025,25.245975,51.533059,2.18
Z44B037,25.242135,51.535237,2.26
Z44B003,25.2518,51.532143,2.25
Z44B004,25.25081,51.532169,2.21
Z44B008,25.25337,51.524972,2.19
Z44B011,25.249873,51.527023,2.24
Z45B079,25.240905,51.55119,2.23
Z45B072,25.246423,51.543673,2.2
Z45B071,25.248091,51.545463,2.21
Z55B229,25.244443,51.408498,2.26
Z04B005,25.281283,51.525961,2.26
Z04B025,25.281182,51.528059,2.22
Z34B035,25.316505,51.479916,2.21
Z34B030,25.316742,51.482592,2.27
Z54B004,25.289433,51.461079,2.21
Z34B047,25.318547,51.476795,2.15
Z34B026,25.315317,51.485446,2.24
Z34B014,25.318941,51.474481,2.16
Z34B015,25.31921,51.47547,2.19
Z34B018,25.319488,51.476476,2.21
Z34B012,25.31927,51.473388,2.15
Z51B214,25.340566,51.381416,2.14
Z51B084,25.328835,51.443254,2.2
Z51B088,25.333053,51.445163,2.18
Z51B090,25.336023,51.443549,2.18
Z51B106,25.343157,51.445472,2.19
Z51B100,25.338659,51.440437,2.2
Z51B099,25.342006,51.440817,2.18
Z43B042,25.257878,51.499593,2.2
Z37B028,25.303796,51.499096,2.16
Z37B023,25.304371,51.496799,2.25
Z37B024,25.30403,51.495409,2.22
Z37B066,25.297993,51.491082,2.2
Z37B074,25.298606,51.501415,2.2
Z37B016,25.304913,51.495503,2.2
Z37B073,25.297697,51.500483,2.12
Z37B065,25.297305,51.492414,2.12
Z34B004,25.321645,51.478676,2.24
Z34B002,25.321464,51.482277,2.2
Z45B069,25.247956,51.548093,2.18
Z45B051,25.251038,51.560459,2.16
Z51B147,25.319466,51.414571,2.19
Z51B137,25.329501,51.419415,2.21
Z44B018,25.246691,51.539291,2.25
Z44B042,25.2441,51.542108,2.23
Z44B020,25.244367,51.537891,2.24
Z44B024,25.243956,51.533532,2.12
Z44B026,25.246471,51.531101,2.29
Z44B028,25.241505,51.531985,2.17
Z45B068,25.249885,51.547443,2.22
Z34B013,25.319886,51.474177,2.24
Z71B229,25.417603,51.412499,2.22
Z71B230,25.419874,51.412333,2.22
Z38B059,25.29058,51.483082,2.14
Z38B023,25.285172,51.503655,2.23
Z38B043,25.283346,51.498217,2.22
Z38B040,25.283397,51.496345,2.27
Z38B020,25.287206,51.504998,2.15
Z38B030,25.287085,51.499607,2.17
Z41B006,25.261736,51.532854,2.17
Z43B038,25.255647,51.500888,2.19
Z43B035,25.250946,51.502253,2.14
Z47B015,25.236475,51.553581,2.16
Z47B006,25.238952,51.565546,2.18
Z47B012,25.237346,51.556857,2.21
Z47B009,25.240354,51.561322,2.22
Z47B004,25.24056,51.569314,2.2
Z47B007,25.241955,51.564923,2.19
Z47B001,25.243909,51.5673,2.23
Z47B027,25.234914,51.571391,2.37
Z47B029,25.232853,51.571337,2.2
Z47B034,25.231755,51.564101,2.19
Z47B017,25.232569,51.554092,2.2
Z34B067,25.310187,51.486498,2.23
Z56B181,25.202012,51.471336,2.26
Z56B182,25.199429,51.46892,2.22
Z56B177,25.203717,51.463876,2.19
Z55B199,25.256029,51.42051,2.17
Z34B068,25.307853,51.486817,2.2
Z55B200,25.255181,51.424384,2.19
Z55B201,25.256223,51.427939,2.22
Z55B206,25.261829,51.421001,2.23
Z55B213,25.265573,51.422016,2.18
Z44B030,25.242091,51.529713,2.19
Z44B033,25.242301,51.52513,2.2
Z44B035,25.23849,51.527262,2.21
Z44B038,25.238849,51.535647,2.1
Z44B045,25.240998,51.541816,2.14
Z44B046,25.239486,51.541465,2.15
Z45B078,25.240753,51.547885,2.19
Z45B074,25.243916,51.547156,2.17
Z51B096,25.336103,51.43127,2.17
Z45B013,25.250013,51.540618,2.2
Z45B014,25.248092,51.54172,2.5
Z41B018,25.260213,51.530457,2.21
Z41B039,25.254904,51.529126,2.18
Z43B008,25.250385,51.51779,2.21
Z43B009,25.250372,51.52197,2.2
Z43B003,25.252984,51.515869,2.2
Z43B001,25.252965,51.522313,2.19
Z43B005,25.251718,51.511465,2.2
Z57B031,25.202301,51.421425,2.2
Z41B002,25.261671,51.536497,2.19
Z42B033,25.257033,51.548994,2.22
Z47B022,25.234753,51.561517,2.21
Z45B044,25.255273,51.562197,2.16
Z45B037,25.254255,51.557959,2.18
Z45B038,25.255315,51.556501,2.22
Z45B036,25.253384,51.558326,2.22
Z43B032,25.254873,51.503179,2.22
Z43B033,25.252755,51.502082,2.16
Z43B031,25.253969,51.505083,2.23
Z47B020,25.234699,51.558126,2.18
Z43B034,25.25174,51.504267,2.23
Z43B030,25.252609,51.507241,2.27
Z43B028,25.249394,51.509011,2.19
Z43B029,25.250392,51.506439,2.19
Z65B006,25.334956,51.515667,2.12
Z46B031,25.226828,51.550309,2.2
Z46B028,25.229674,51.552819,2.2
Z05B001,25.285346,51.533087,2.14
Z65B002,25.338918,51.507269,2.17
Z05B014,25.281968,51.533379,2.44
Z05B005,25.283141,51.534567,2.23
Z05B026,25.279953,51.532088,2.0
Z05B025,25.279984,51.53274,2.15
Z45B015,25.248703,51.543421,2.25
Z05B010,25.282939,51.532716,2.27
Z50B008,25.225819,51.562342,2.16
Z50B004,25.220207,51.577283,2.26
Z50B027,25.208332,51.544297,2.06
Z50B026,25.210848,51.551391,2.23
Z50B009,25.223985,51.556508,2.17
Z45B062,25.246991,51.55323,2.27
Z43B020,25.240052,51.522343,2.2
Z40B017,25.263339,51.498638,2.26
Z40B012,25.267004,51.505666,2.18
Z44B007,25.253731,51.527765,2.26
Z44B001,25.252381,51.534912,2.26
Z31B041,25.335924,51.471828,2.14
Z40B022,25.261134,51.506174,2.2
Z42B016,25.261835,51.539975,2.22
Z43B025,25.247538,51.511076,2.22
Z43B026,25.246161,51.508407,2.18
Z43B037,25.252009,51.498995,2.19
Z43B036,25.249744,51.49991,2.19
Z43B039,25.254311,51.497517,2.21
Z45B080,25.241462,51.55372,2.2
Z47B016,25.237586,51.550083,2.22
Z42B003,25.264968,51.548986,2.17
Z27B028,25.280864,51.544783,2.2
Z27B022,25.281305,51.550234,2.21
Z27B018,25.281433,51.547606,2.15
Z27B019,25.281596,51.548629,2.23
Z27B015,25.281612,51.545483,2.32
Z27B020,25.281758,51.549642,2.08
Z27B014,25.281773,51.546499,2.09
Z28B009,25.281733,51.559553,2.11
Z28B013,25.283103,51.56565,2.18
Z42B012,25.260732,51.544003,2.27
Z42B030,25.260112,51.545409,2.22
Z42B028,25.258615,51.54219,2.21
Z42B046,25.261072,51.552648,2.16
Z42B043,25.260246,51.550049,2.2
Z42B034,25.258143,51.547844,2.2
Z42B024,25.255349,51.544175,2.12
Z42B020,25.256143,51.537246,2.23
Z70B037,25.565193,51.447698,2.41
Z70B271,25.398414,51.458248,2.18
Z70B281,25.388851,51.445461,2.21
Z70B079,25.497738,51.412524,2.22
Z70B100,25.486723,51.456026,2.2
Z79B040,26.118049,51.209693,2.18
Z77B015,26.022965,51.330384,2.22
Z77B021,25.96311,51.237064,2.14
Z70B126,25.461292,51.41429,2.19
Z70B120,25.471019,51.413648,2.19
Z70B142,25.458581,51.417155,2.12
Z70B127,25.461994,51.418073,2.19
Z70B012,25.579262,51.490433,2.2
Z70B015,25.575566,51.485063,2.2
Z70B151,25.447186,51.438184,2.26
Z70B289,25.373234,51.446083,2.21
Z70B295,25.37732,51.45243,2.19
Z70B188,25.426066,51.446181,2.39
Z70B196,25.436099,51.422379,2.05
Z70B124,25.466758,51.415143,1.88
Z70B225,25.412652,51.447934,2.18
Z69B089,25.407638,51.520595,2.19
Z70B320,25.392557,51.491316,2.18
Z70B319,25.388201,51.483652,1.8
Z70B198,25.433234,51.42033,2.24
Z70B224,25.411055,51.444573,2.2
Z70B222,25.411402,51.439328,2.17
Z70B038,25.565743,51.441859,2.19
Z70B040,25.558078,51.444727,2.23
Z70B039,25.56167,51.444253,2.26
Z70B306,25.38648,51.459542,2.18
Z86B047,25.412724,50.790625,2.18
Z80B083,25.374131,51.224952,2.17
Z90B098,25.153769,51.600914,2.22
Z70B041,25.553763,51.443753,2.25
Z70B291,25.367531,51.449168,2.23
Z70B308,25.385249,51.464044,2.2
Z70B286,25.388022,51.457387,2.21
Z70B279,25.390367,51.437352,2.18
Z78B009,26.127555,51.182122,2.24
Z69B084,25.397782,51.526508,2.21
Z69B082,25.393386,51.522512,2.22
Z69B081,25.391224,51.5232,2.29
Z69B071,25.385847,51.521885,2.16
Z69B080,25.389264,51.523922,2.33
Z78B021,26.064003,51.09928,2.06
Z91B200,25.159773,51.468733,2.07
Z75B079,25.736936,51.547508,2.21
Z74B266,25.603064,51.272358,2.0
Z74B269,25.600621,51.305623,2.2
Z74B169,25.685456,51.50782,2.25
Z69B067,25.396429,51.512487,2.24
Z70B260,25.403662,51.4468,2.21
Z56B032,25.230017,51.492338,2.18
Z56B078,25.231298,51.459617,2.2
Z53B186,25.272527,51.353095,2.25
Z53B184,25.268609,51.357667,2.27
Z53B191,25.266442,51.354426,2.25
Z53B188,25.268001,51.346552,2.22
Z91B302,25.127384,51.553202,2.25
Z91B152,25.141567,51.520519,2.17
Z06B001,25.28631,51.53906,2.28
Z06B015,25.286026,51.539565,2.15
Z70B048,25.550374,51.419341,2.24
Z70B296,25.372345,51.455444,2.19
Z70B293,25.372808,51.451799,2.16
Z70B290,25.370575,51.447676,2.18
Z91B294,25.1306,51.566802,2.2
Z74B168,25.687723,51.506017,2.22
Z70B275,25.39709,51.449962,2.19
Z70B002,25.63413,51.468381,2.18
Z70B005,25.60308,51.463016,2.19
Z70B270,25.402602,51.453884,2.25
Z70B056,25.555822,51.435389,2.19
Z70B147,25.441873,51.413679,2.04
Z70B166,25.451404,51.465688,2.2
Z74B270,25.57589,51.302521,1.93
Z70B186,25.432981,51.454097,2.18
Z70B158,25.455014,51.455955,2.18
Z70B153,25.446272,51.444048,2.2
Z70B234,25.423725,51.472558,2.21
Z90B077,25.145527,51.58213,2.06
Z70B025,25.573254,51.47512,2.33
Z70B202,25.427123,51.426877,2.2
Z69B087,25.403922,51.515881,2.2
Z69B059,25.401598,51.504202,2.15
Z69B066,25.391428,51.513355,2.23
Z69B068,25.39981,51.51778,2.09
Z69B060,25.400511,51.497542,2.15
Z70B078,25.489917,51.409071,2.25
Z70B080,25.49697,51.414436,2.22
Z69B058,25.401727,51.510757,2.19
Z70B008,25.591089,51.474636,2.5
Z74B110,25.710554,51.497198,2.15
Z74B261,25.671081,51.352114,2.24
Z76B013,25.840403,51.241159,2.22
Z74B116,25.690996,51.497636,2.17
Z78B057,25.944715,51.07229,1.0
Z78B063,25.907687,51.097848,1.92
Z79B072,26.048933,51.237581,2.19
Z79B066,26.069823,51.297888,2.18
Z75B080,25.734126,51.547548,2.15
Z74B271,25.57914,51.333001,2.37
Z70B214,25.414903,51.426914,2.23
Z70B299,25.379404,51.455501,2.15
Z70B294,25.376066,51.449402,2.22
Z70B003,25.614699,51.425507,2.19
Z70B026,25.572786,51.469681,1.78
Z91B030,25.185147,51.581029,2.19
Z74B184,25.680939,51.508323,2.18
Z74B180,25.681447,51.513519,2.19
Z74B262,25.645306,51.318709,2.23
Z79B065,26.049669,51.318648,2.28
Z79B037,26.103437,51.207496,2.3
Z69B999,25.4226,51.53241,2.17
Z70B179,25.429314,51.4739,2.26
Z70B227,25.416798,51.444818,2.22
Z70B217,25.406746,51.431334,2.18
Z73B039,25.637275,51.090097,2.25
Z74B115,25.699591,51.491587,2.04
